URL,Sold_Price,Make,Model,Mileage,Title Status,Seller Type,Engine,Drivetrain,Transmission,Body Style,Exterior Color,Interior Color
https://carsandbids.com/auctions/3yEGdXkR/2018-bmw-m2,"$33,000",BMW,"M2
Save","36,300",Clean (CA),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Automatic (7-Speed),Coupe,Long Beach Blue Metallic,Black
https://carsandbids.com/auctions/3qLYXXly/2015-tesla-model-s-p90d,"$21,250",Tesla,"Model S
Save","72,000",Clean (CA),Private Party,Dual Electric Motors,4WD/AWD,Automatic,Sedan,Midnight Silver Metallic,Tan
https://carsandbids.com/auctions/rGgVQ7p4/1999-toyota-crown-royal-saloon,"$5,500",Toyota,"Crown
Save","84,000",Clean (WA),Private Party,2.5L I6,Rear-wheel drive,Automatic (4-Speed),Sedan,White/Beige,Gray
https://carsandbids.com/auctions/3pqLY0Wd/2005-am-general-m1165a1,"$26,500",Military Vehicle,"Humvee/HMMWV
Save",200 (TMU),Clean (MT),Private Party,6.5L Turbodiesel V8,4WD/AWD,Automatic (4-Speed),Truck,Black,Tan/Black
https://carsandbids.com/auctions/rbq0WXwD/2003-infiniti-g35-coupe,"$9,600",Infiniti,"G35
Save","104,700",Clean (CA),Private Party,3.5L V6,Rear-wheel drive,Manual (6-Speed),Coupe,Black Obsidian,Black
https://carsandbids.com/auctions/92yEbwa4/1999-mercedes-benz-c230-kompressor-sedan,"$5,100",Mercedes-Benz,"C-Class
Save","92,800",Clean (FL),Dealer ($150 Title Transfer Fee),2.3L Supercharged I4,Rear-wheel drive,Automatic (5-Speed),Sedan,Neve White,Beige
https://carsandbids.com/auctions/9QAZEdvM/2021-subaru-wrx-premium,"$17,000",Subaru,"WRX
Save","37,800",Clean (OH),Private Party,2.0L Turbocharged Flat-4,4WD/AWD,Manual (6-Speed),Sedan,Crystal Black Silica,Carbon Black
https://carsandbids.com/auctions/9XjaxVop/2021-audi-rs5-coupe,"$42,500",Audi,"RS5
Save","65,000",Clean (PA),Dealer,2.9L Turbocharged V6,4WD/AWD,Automatic (8-Speed),Coupe,Daytona Gray Pearl Effect,Black
https://carsandbids.com/auctions/rw0lnaEX/2025-toyota-tacoma-trd-off-road-double-cab-4x4,"$33,500",Toyota,"Tacoma
Save","17,400",Clean (MA),Dealer,2.4L Turbocharged I4,4WD/AWD,Automatic (8-Speed),Truck,Ice Cap,Black
https://carsandbids.com/auctions/3pAVP18W/2015-mercedes-benz-g63-amg,"$56,000",Mercedes-Benz,"G Wagen
Save","58,500",Clean (AZ),Private Party,5.5L Turbocharged V8,4WD/AWD,Automatic (7-Speed),SUV/Crossover,Designo Night Black Magno,Designo Black
https://carsandbids.com/auctions/nrk5apk3/1989-nissan-maxima,"$5,200",Nissan,"Maxima
Save","108,100",Clean (GA),Dealer,3.0L V6,Front-wheel drive,Automatic (4-Speed),Sedan,Burgundy Pearl,Burgundy
https://carsandbids.com/auctions/36Lx2BxA/2014-mercedes-benz-cls550-4matic,"$16,751",Mercedes-Benz,"CLS-Class
Save","50,700",Clean (CA),Dealer,4.7L Turbocharged V8,4WD/AWD,Automatic (7-Speed),Sedan,Palladium Silver Metallic,Black
https://carsandbids.com/auctions/3LE4wM8R/1998-nissan-silvia-autech-version-ks-mf-t,Nissan,"Silvia
Save","55,000",Clean (TX),Private Party,2.0L Turbocharged I4,Rear-wheel drive,Manual (5-Speed),Coupe,Pearl White,Gray
https://carsandbids.com/auctions/36d6bGyZ/2008-saturn-sky-red-line,"$10,800",Saturn,"Sky
Save","41,000",Clean (FL),Private Party,2.0L Turbocharged I4,Rear-wheel drive,Manual (5-Speed),Convertible,Silver Pearl,Red/Black
https://carsandbids.com/auctions/KY08B44M/2021-mercedes-amg-c43-coupe,Mercedes-Benz,"C-Class AMG
Save","38,400",Clean (NJ),Private Party,3.0L Turbocharged V6,4WD/AWD,Automatic (9-Speed),Coupe,Obsidian Black Metallic,Red
https://carsandbids.com/auctions/35XEYLeP/1958-chevrolet-apache-3100,"$23,500",Chevrolet,"C/K Series
Save","10,500 Miles Shown - TMU",Clean (MT),Dealer,Single Electric Motor,Rear-wheel drive,Manual (5-Speed),Truck,Blue,Gray/Black
https://carsandbids.com/auctions/Kdkk4B0x/1993-toyota-mr2-turbo,"$15,000",Toyota,"MR2
Save","173,100",Clean (TX),Private Party,2.3L Turbocharged I4,Rear-wheel drive,Manual (5-Speed),Coupe,Black,Ivory
https://carsandbids.com/auctions/rwnWDDpw/2017-porsche-911-turbo-cabriolet,"$119,000",Porsche,"991 911
Save","29,900",Clean (AZ),Private Party,3.8L Turbocharged Flat-6,4WD/AWD,Automatic (7-Speed),Convertible,GT Silver Metallic,Espresso
https://carsandbids.com/auctions/r4M5pvy9/1967-chevrolet-corvette-convertible,"$80,000",Chevrolet,"C2 Corvette
Save","59,700 Miles Shown",Clean (AZ),Dealer,427CI V8,Rear-wheel drive,Manual (4-Speed),Convertible,Marina Blue/White,White
https://carsandbids.com/auctions/98mZzvm6/2013-volvo-c30-polestar-limited-edition,Volvo,"C30
Save","73,000",Salvaged (CA),Private Party,2.5L Turbocharged I5,Front-wheel drive,Manual (6-Speed),Hatchback,Rebel Blue,Off-Black/Calcite
https://carsandbids.com/auctions/3OQmPgEj/2022-bmw-m4-coupe,"$54,000",BMW,"G8X M4
Save","32,100",Clean (CA),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Manual (6-Speed),Coupe,Brooklyn Grey Metallic,Fiona Red/Black
https://carsandbids.com/auctions/36d5XRvz/2008-subaru-forester-25xt-limited,Subaru,"Forester
Save","175,400",Clean (AZ),Private Party,2.5L Turbocharged Flat-4,4WD/AWD,Manual (5-Speed),Wagon,Obsidian Black Pearl,Black
https://carsandbids.com/auctions/3BLgywJb/2024-ford-mustang-shelby-super-snake-coupe,"$80,000",Ford,"Mustang
Save",750,Rebuilt (GA),Dealer,5.0L Supercharged V8,Rear-wheel drive,Manual (6-Speed),Coupe,Oxford White,Black Onyx
https://carsandbids.com/auctions/9l5ZGXNE/2006-bentley-continental-gt,"$27,000",Bentley,"Continental
Save","13,600 Miles Shown",Clean (MD),Dealer,6.0L Turbocharged W12,4WD/AWD,Automatic (6-Speed),Coupe,St. James Red,Saffron
https://carsandbids.com/auctions/3ybR6vxw/2016-tesla-model-x-p90d,"$29,750",Tesla,"Model X
Save","34,600",Clean (GA),Private Party,Dual Electric Motors,4WD/AWD,Automatic,SUV/Crossover,Pearl White Multi-Coat,Ultra White
https://carsandbids.com/auctions/3qXgpMMa/2002-lexus-ls-430,"$6,008",Lexus,"LS
Save","134,000",Clean (GA),Dealer ($150 Doc Fee),4.3L V8,Rear-wheel drive,Automatic (5-Speed),Sedan,Mystic Gold Metallic,Ecru
https://carsandbids.com/auctions/r4bxOY7L/2023-chevrolet-camaro-2ss-coupe,"$37,500",Chevrolet,"Camaro
Save","27,500",Clean (MO),Private Party,6.2L Supercharged V8,Rear-wheel drive,Automatic (10-Speed),Coupe,Sharkskin Metallic,Jet Black
https://carsandbids.com/auctions/KDOqbD48/2020-range-rover-sport-hse,"$24,251",Land Rover,"Range Rover Sport
Save","68,900",Clean (CA),Private Party,3.0L Supercharged I6,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Narvik Black,Black
https://carsandbids.com/auctions/9nzGBZbB/2004-bmw-z4-30i-roadster,"$7,600",BMW,"Z4
Save","85,400",Clean (OH),Dealer ($249 Doc Fee),3.0L I6,Rear-wheel drive,Manual (6-Speed),Convertible,Merlot Red Metallic,Black
https://carsandbids.com/auctions/92xEwoWW/2006-bmw-m3-coupe,"$21,500",BMW,"E46 M3
Save","151,800",Clean (VA),Dealer,3.2L I6,Rear-wheel drive,Manual (6-Speed),Coupe,Titanium Silver Metallic,Black
https://carsandbids.com/auctions/9XAaPYnO/2025-bmw-m3-sedan,"$75,500",BMW,"G80 M3
Save","1,900",Clean (CA),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Manual (6-Speed),Sedan,Stone Grey,Tartufo
https://carsandbids.com/auctions/rbla77by/1986-porsche-944-turbo,"$30,250",Porsche,"944
Save","102,000",Clean (IA),Dealer,2.5L Turbocharged I4,Rear-wheel drive,Manual (5-Speed),Coupe,Guards Red,Black
https://carsandbids.com/auctions/r4bBVBLD/2022-ford-bronco-black-diamond,"$31,000",Ford,"Bronco
Save","45,100",Clean (NJ),Private Party,2.7L Turbocharged V6,4WD/AWD,Automatic (10-Speed),SUV/Crossover,Shadow Black,Gray/Black
https://carsandbids.com/auctions/30MJRaoR/1998-lexus-lx-470,"$6,400",Lexus,"LX
Save","250,600",Clean (RI),Private Party,4.7L V8,4WD/AWD,Automatic (4-Speed),SUV/Crossover,Cashmere Beige Metallic,Ivory
https://carsandbids.com/auctions/3BlVpm6X/1999-daihatsu-hijet-truck-4wd,"$8,300",Daihatsu,"Hijet
Save","10,400",Clean (VA),Private Party,659cc I3,4WD/AWD,Manual (5-Speed),Truck,White,Gray
https://carsandbids.com/auctions/rJ5BAOOv/1987-mazda-rx-7,"$12,000",Mazda,"FC RX-7
Save","153,700",Clean (WA),Private Party,1.3L Rotary,Rear-wheel drive,Manual (5-Speed),Coupe,Sunrise Red,Gray
https://carsandbids.com/auctions/37WokvAA/1984-rolls-royce-silver-spur,"$10,500",Rolls-Royce,"Silver Spur
Save","73,400",Clean (CA),Dealer,6.75L V8,Rear-wheel drive,Automatic (3-Speed),Sedan,White,Beige
https://carsandbids.com/auctions/9QqdLNRe/2019-mercedes-amg-gt-c-coupe,"$94,000",Mercedes-Benz,"AMG GT
Save","5,700",Clean (AR),Private Party,4.0L Turbocharged V8,Rear-wheel drive,Automatic (7-Speed),Coupe,Black,Black
https://carsandbids.com/auctions/3p6V7MLB/2003-bmw-m5,"$43,500",BMW,"E39 M5
Save","51,600",Clean (MT),Private Party,4.9L V8,Rear-wheel drive,Manual (6-Speed),Sedan,Titanium Silver,Black/Imola Red
https://carsandbids.com/auctions/KVXPlgqL/1993-land-rover-defender-90,Land Rover,"Defender
Save",700 Miles Shown - TMU,Clean (WA),Private Party,6.2L V8,4WD/AWD,Automatic (4-Speed),SUV/Crossover,Corris Grey,Black
https://carsandbids.com/auctions/K1MnR4J4/2016-mazda-mx-5-miata-grand-touring,"$16,000",Mazda,"ND Miata
Save","61,400 Miles Shown",Clean (AZ),Private Party,2.0L Supercharged I4,Rear-wheel drive,Manual (6-Speed),Convertible,Soul Red Metallic,Black
https://carsandbids.com/auctions/9AqanPp8/2001-ferrari-360-spider,"$82,500",Ferrari,"360
Save","22,600",Clean (MA),Private Party,3.6L V8,Rear-wheel drive,Automatic (6-Speed),Convertible,Argento Nurburgring,Dark Grey
https://carsandbids.com/auctions/rxVbB5lO/bruce-canepa-porsche-935-laguna-seca-ride-along-experience,,,,,,,,,,,
https://carsandbids.com/auctions/981p1xLw/2019-subaru-wrx-limited,"$12,400",Subaru,"WRX
Save","91,000",Clean (AL),Dealer,2.0L Turbocharged Flat-4,4WD/AWD,Manual (6-Speed),Sedan,WR Blue Pearl,Carbon Black
https://carsandbids.com/auctions/rGJn07Zw/2011-volkswagen-touareg-tdi,"$7,000",Volkswagen,"Touareg
Save","149,000",Clean (CA),Dealer ($65 Document Fee),3.0L Turbodiesel V6,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Night Blue Metallic,Titanium Black
https://carsandbids.com/auctions/rEJ2w1g7/2002-honda-s2000,"$38,500",Honda,"S2000
Save","28,600",Clean (FL),Private Party,2.0L I4,Rear-wheel drive,Manual (6-Speed),Convertible,Suzuka Blue Metallic,Blue
https://carsandbids.com/auctions/rjjLAn5Y/2008-mercedes-benz-clk550-cabriolet,"$10,800",Mercedes-Benz,"CLK-Class
Save","50,500",Clean (CA),Dealer,5.5L V8,Rear-wheel drive,Automatic (7-Speed),Convertible,Pewter Metallic,Stone
https://carsandbids.com/auctions/3oPjARko/2008-toyota-fj-cruiser,"$18,000",Toyota,"FJ Cruiser
Save","148,100",Clean (TX),Private Party,4.0L V6,4WD/AWD,Manual (6-Speed),SUV/Crossover,Brick,Charcoal
https://carsandbids.com/auctions/3vVzRpAv/2014-bmw-328d-xdrive-sedan,BMW,"3 Series
Save","180,700",Clean (IL),Dealer ($347 Document Fee),2.0L Turbodiesel I4,4WD/AWD,Automatic (8-Speed),Sedan,Alpine White,Venetian Beige
https://carsandbids.com/auctions/KZNG2ooO/2017-porsche-panamera-4s,"$21,000",Porsche,"Panamera
Save","86,000",Clean (CA),Private Party,2.9L Turbocharged V6,4WD/AWD,Automatic (8-Speed),Sedan,Volcano Grey Metallic,Black
https://carsandbids.com/auctions/3LW4kMdG/2004-cadillac-xlr,"$26,500",Cadillac,"XLR
Save","9,700 Miles Shown",Clean (TX),Dealer,4.6L V8,Rear-wheel drive,Automatic (5-Speed),Convertible,Light Platinum,Beige
https://carsandbids.com/auctions/3zZLwNZ4/1991-mazda-mx-5-miata-special-edition,"$13,350",Mazda,"NA Miata
Save","24,700 Miles Shown",Clean (CO),Private Party,1.6L I4,Rear-wheel drive,Manual (5-Speed),Convertible,British Racing Green,Tan
https://carsandbids.com/auctions/KPMjVWyq/1998-toyota-land-cruiser-vx-limited,Toyota,"Land Cruiser
Save","111,000",Clean (MT),Private Party,4.2L Turbodiesel I6,4WD/AWD,Automatic (4-Speed),SUV/Crossover,White Pearl,Gray
https://carsandbids.com/auctions/KYg5JMYE/2011-toyota-land-cruiser,"$17,450",Toyota,"Land Cruiser
Save","264,500",Clean (MS),Private Party,5.7L V8,4WD/AWD,Automatic (6-Speed),SUV/Crossover,Black,Sand Beige
https://carsandbids.com/auctions/3oQ81evm/2021-mercedes-benz-sprinter-2500-airstream-interstate-19-tommy-bahama-edition-4x4,"$87,500",Mercedes-Benz,"Sprinter
Save","4,200",Clean (MT),Private Party,3.0L Turbodiesel V6,4WD/AWD,Automatic (7-Speed),Van/Minivan,Iridium Silver Metallic,Beige
https://carsandbids.com/auctions/rN2OdYEw/2003-lexus-gx-470,"$7,200",Lexus,"GX
Save","233,600",Clean (FL),Dealer ($150 Title Transfer Fee),4.7L V8,4WD/AWD,Automatic (5-Speed),SUV/Crossover,Black,Ivory
https://carsandbids.com/auctions/37lOXya0/2016-volkswagen-golf-r,"$14,300",Volkswagen,"Golf R
Save","135,500",Clean (CA),Private Party,2.0L Turbocharged I4,4WD/AWD,Manual (6-Speed),Hatchback,Limestone Gray Metallic,Titan Black
https://carsandbids.com/auctions/KdzkYBmB/2020-jeep-gladiator-overland-4x4,"$19,500",Jeep,"Gladiator
Save","61,400",Clean (VA),Dealer,3.6L V6,4WD/AWD,Automatic (8-Speed),Truck,Firecracker Red,Black
https://carsandbids.com/auctions/rElOlRyk/1975-volkswagen-bus,"$16,500",Volkswagen,"Bus
Save",200 Miles Shown - TMU,Clean (TX),Private Party,1.5L Flat-4,Rear-wheel drive,Manual (4-Speed),Van/Minivan,Red/Beige,Gray
https://carsandbids.com/auctions/KZMpLobN/2007-ford-mustang-shelby-gt500-coupe,"$26,000",Ford,"Mustang
Save","42,700",Clean (IN),Private Party,5.4L Supercharged V8,Rear-wheel drive,Manual (6-Speed),Coupe,Performance White Clearcoat,Black
https://carsandbids.com/auctions/36G65GPB/volkswagen-beetle,"$9,900",Volkswagen,"Beetle
Save","22,100 Miles Shown",Clean (MD),Dealer,1.6L Flat-4,Rear-wheel drive,Manual (4-Speed),Sedan,Burgundy,Beige
https://carsandbids.com/auctions/9lZvz7Zz/2009-mini-cooper-john-cooper-works-convertible,"$9,500",MINI,"Cooper
Save","63,900",Clean (FL),Dealer,1.6L Turbocharged I4,Front-wheel drive,Manual (6-Speed),Convertible,Midnight Black Metallic,Hot Chocolate/Carbon Black
https://carsandbids.com/auctions/rb10DXD2/jay-leno-and-tim-allen-collection-experience,,,,,,,,,,,
https://carsandbids.com/auctions/9XRe5N0g/modena-gt-spyder-california,"$102,000",Modena,"Spyder
Save","20,300 Miles Shown",Clean (CA),Dealer,289ci V8,Rear-wheel drive,Manual (5-Speed),Convertible,Silver,Black
https://carsandbids.com/auctions/307wXJ42/2005-porsche-911-carrera-coupe,"$33,250",Porsche,"997 911
Save","97,500",Clean (CA),Private Party,3.6L Flat-6,Rear-wheel drive,Automatic (5-Speed),Coupe,Guards Red,Black
https://carsandbids.com/auctions/Km24Ne60/2005-aston-martin-db9-coupe,"$39,000",Aston Martin,"DB9
Save","28,100",Clean (SC),Dealer ($128.25 Fees),5.9L V12,Rear-wheel drive,Automatic (6-Speed),Coupe,Tungsten Silver,Black
https://carsandbids.com/auctions/9ezYpVgo/1998-porsche-boxster,"$11,600",Porsche,"986 Boxster
Save","69,300",Clean (FL),Private Party,2.5L Flat-6,Rear-wheel drive,Manual (5-Speed),Convertible,Arctic Silver Metallic,Gray
https://carsandbids.com/auctions/3BlgoZYd/2016-porsche-cayenne,"$12,750",Porsche,"Cayenne
Save","109,300",Clean (FL),Dealer,3.6L V6,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Black,Black/Luxor Beige
https://carsandbids.com/auctions/rMeAqoxp/2022-bmw-m3,"$65,555",BMW,"G80 M3
Save","3,700",Clean (CA),Private Party,3.0L Turbocharged I6,Rear-wheel drive,Manual (6-Speed),Sedan,Sao Paulo Yellow,Yas Marina Blue/Black
https://carsandbids.com/auctions/KmO4VeLl/1996-ford-mustang-svt-cobra-coupe,"$7,900",Ford,"Mustang
Save","90,000",Clean (CA),Dealer ($65 Document Fee),4.6L V8,Rear-wheel drive,Manual (5-Speed),Coupe,Laser Red,Black
https://carsandbids.com/auctions/3veBLMyd/2005-porsche-boxster,"$15,000",Porsche,"987 Boxster
Save","86,500",Clean (CT),Private Party,2.7L Flat-6,Rear-wheel drive,Manual (5-Speed),Convertible,Basalt Black Metallic,Black
https://carsandbids.com/auctions/rkew4DvQ/1968-ford-mustang-fastback,"$48,250",Ford,"Mustang
Save","29,200 Miles Shown",Clean (CA),Dealer,302ci V8,Rear-wheel drive,Automatic (3-Speed),Coupe,Dark Green,Black
https://carsandbids.com/auctions/3B5gbZgE/2022-honda-civic-si-sedan,"$20,751",Honda,"Civic
Save","35,100",Clean (TX),Private Party,1.5L Turbocharged I4,Front-wheel drive,Manual (6-Speed),Sedan,Sonic Gray Pearl,Black/Red
https://carsandbids.com/auctions/92pvBbwQ/2006-bmw-m5,"$27,000",BMW,"E60 M5
Save","44,900",Clean (CA),Private Party,5.0L V10,Rear-wheel drive,Automatic (7-Speed),Sedan,Black Sapphire Metallic,Black
https://carsandbids.com/auctions/3BwV0kzA/2009-nissan-gt-r-premium,"$61,250",Nissan,"R35 GT-R
Save","21,300",Clean (NC),Private Party,3.8L Turbocharged V6,4WD/AWD,Automatic (6-Speed),Coupe,Solid Red,Black
https://carsandbids.com/auctions/3La4q5YV/1965-chevrolet-chevy-ii-nova,"$17,500",Chevrolet,"Nova
Save","5,100 Miles Shown - TMU",Clean (CA),Private Party,6.2L V8,Rear-wheel drive,Manual (6-Speed),Sedan,White,Black
https://carsandbids.com/auctions/rMVALoz4/1991-nissan-skyline-gts-4-sedan,"$12,500",Nissan,"R32 Skyline
Save","37,600",Clean (OR),Private Party,2.0L Turbocharged,4WD/AWD,Manual (5-Speed),Sedan,Gunmetal,Gray
https://carsandbids.com/auctions/rxXbA5mj/2001-audi-s4-avant,"$10,270",Audi,"B5 S4
Save","185,900",Clean (CA),Private Party,2.7L Turbocharged V6,4WD/AWD,Manual (6-Speed),Wagon,Light Silver,Black
https://carsandbids.com/auctions/3v2zlp1k/1992-porsche-911-carrera-2-cabriolet,Porsche,"964 911
Save","66,200",Clean (CA),Private Party,3.6L Flat-6,Rear-wheel drive,Manual (5-Speed),Convertible,Guards Red,Black
https://carsandbids.com/auctions/30XpvWMG/2005-acura-nsx-t,"$167,510",Acura,"NSX
Save","20,500",Clean (SC),Private Party,3.2L V6,Rear-wheel drive,Manual (6-Speed),Coupe,Silverstone Metallic,Onyx
https://carsandbids.com/auctions/r4zBoBgg/2001-acura-integra-type-r,"$22,250",Acura,"Integra
Save","11,200 Miles Shown - TMU",Salvage (SC),Private Party,2.0L I4,Front-wheel drive,Manual (6-Speed),Coupe,Phoenix Yellow,Yellow/Black
https://carsandbids.com/auctions/KZe8kXMZ/2005-lexus-gx-470,"$6,500",Lexus,"GX
Save","248,200",Clean (MO),Private Party,4.7L V8,4WD/AWD,Automatic (5-Speed),SUV/Crossover,Blizzard Pearl,Ivory
https://carsandbids.com/auctions/3gog8ka1/2023-chevrolet-corvette-stingray-coupe,"$57,527",Chevrolet,"C8 Corvette
Save","26,400",Clean (FL),Dealer,6.2L V8,Rear-wheel drive,Automatic (8-Speed),Coupe,Arctic White,Adrenaline Red/Black
https://carsandbids.com/auctions/9WvwBJeQ/2016-porsche-cayenne-s,"$20,505",Porsche,"Cayenne S
Save","86,400",Clean (FL),Private Party,3.6L Turbocharged V6,4WD/AWD,Automatic (8-Speed),SUV/Crossover,Jet Black Metallic,Esperesso/Cognac
https://carsandbids.com/auctions/3LeEWvn0/2010-volvo-xc70-32-awd,"$8,700",Volvo,"XC70
Save","73,500",Clean (FL),Dealer ($150 Title Transfer Fee),3.2 I6,4WD/AWD,Automatic (6-Speed),Wagon,Oyster Gray Pearl,Sandstone Beige
https://carsandbids.com/auctions/KPbEDX1L/2010-mercedes-benz-ml550,"$8,555",Mercedes-Benz,"ML-Class
Save","145,500",Clean (TX),Private Party,5.5L V8,4WD/AWD,Automatic (7-Speed),SUV/Crossover,Black,Black
https://carsandbids.com/auctions/9nqGbZWn/2021-audi-e-tron-sportback-premium-plus,"$22,000",Audi,"e-Tron
Save","29,600",Clean (FL),Dealer,Dual Electric Motors,4WD/AWD,Automatic,SUV/Crossover,Glacier White Metallic,Black
https://carsandbids.com/auctions/KYZ8n4w0/2015-subaru-wrx-sti-limited,"$16,000",Subaru,"WRX STI
Save","91,900",Clean (WI),Private Party,2.5L Turbocharged Flat-4,4WD/AWD,Manual (6-Speed),Sedan,WR Blue Pearl,Carbon Black/Red
https://carsandbids.com/auctions/9nXeQoGJ/2020-jeep-wrangler-sport-4x4,"$16,355",Jeep,"Wrangler
Save","94,100",Clean (CA),Private Party,3.6L V6,4WD/AWD,Manual (6-Speed),SUV/Crossover,Bright White,Black
https://carsandbids.com/auctions/KY55XMDv/2004-bmw-325i-sedan,"$6,866",BMW,"3 Series
Save","101,300",Clean (CA),Dealer,2.5L I6,Rear-wheel drive,Automatic (5-Speed),Sedan,Jet Black,Black
https://carsandbids.com/auctions/3OlpvW1a/2011-chevrolet-corvette-coupe,"$22,000",Chevrolet,"C6 Corvette
Save","67,500",Clean (FL),Private Party,6.2L V8,Rear-wheel drive,Automatic (6-Speed),Coupe,Cyber Gray Metallic,Ebony/Titanium Gray
https://carsandbids.com/auctions/3OApGWZ6/2022-porsche-718-boxster-25-years-edition,"$84,999",Porsche,"718 Boxster
Save","5,000",Clean (CA),Private Party,4.0L Flat-6,Rear-wheel drive,Manual (6-Speed),Convertible,GT Silver Metallic,Black
https://carsandbids.com/auctions/KYy8e45P/2019-audi-tt-rs,"$51,015",Audi,"TT RS
Save","37,200",Clean (NY),Private Party,2.5L Turbocharged I5,4WD/AWD,Automatic (7-Speed),Coupe,Glacier White Metallic,Black
https://carsandbids.com/auctions/rJZB6O1O/2002-gmc-sierra-2500hd-slt-crew-cab-4x4,"$14,200",GMC,"Sierra
Save","135,800",Clean (CA),Private Party,6.6L Turbodiesel V8,4WD/AWD,Automatic (5-Speed),Truck,Pewter Metallic,Pewter
https://carsandbids.com/auctions/rMWXQ0Ma/2014-mini-cooper-s-hardtop,MINI,"Cooper
Save","19,800",Clean (FL),Private Party,2.0L Turbocharged I4,Front-wheel drive,Automatic (6-Speed),Hatchback,Volcanic Orange,Carbon Black
https://carsandbids.com/auctions/3goBaBYb/1994-chevy-k1500-silverado-4x4,"$5,700",Chevrolet,"Silverado
Save","182,100",Prior Salvage (MO),Private Party,5.7L V8,4WD/AWD,Automatic (4-Speed),Truck,Silver/Teal,Light Gray
https://carsandbids.com/auctions/rE72NnO8/2017-porsche-macan-s,"$21,500",Porsche,"Macan
Save","77,000",Clean (FL),Dealer,3.0L Turbocharged V6,4WD/AWD,Automatic (7-Speed),SUV/Crossover,Black,Black/Luxor Beige
https://carsandbids.com/auctions/KVQb2ezP/2015-hyundai-equus-ultimate,"$12,100",Hyundai,"Equus
Save","95,600",Clean (TX),Private Party,5.0L V8,Rear-wheel drive,Automatic (8-Speed),Sedan,Casablanca White,Ivory
https://carsandbids.com/auctions/3yXRkBQL/2016-jaguar-f-type-r-coupe,"$48,000",Jaguar,"F-Type
Save","6,800",Clean (PA),Private Party,5.0L Supercharged V8,4WD/AWD,Automatic (8-Speed),Coupe,Storm Gray,Jet
https://carsandbids.com/auctions/9eNJNjWj/2013-ford-f-150-svt-raptor,"$19,450",Ford,"F-150 Raptor
Save","125,200",Clean (CA),Private Party,6.2L V8,4WD/AWD,Automatic (6-Speed),Truck,Terrain,Black
https://carsandbids.com/auctions/3qxglMJ4/2023-dodge-challenger-t-a,"$35,250",Dodge,"Challenger
Save","1,700",Clean (ME),Private Party,5.7L V8,Rear-wheel drive,Manual (6-Speed),Coupe,Destroyer Gray,Black
